topo_id,state,abbreviation,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
19,Iowa,IA,160129.7162162162,158272.2972972973,157436.45945945947,157200.3918918919,155690.32894736843,155454.07692307694,156871.9871794872,157397.4358974359,155476.02564102566,155400.0,153478.55,148433.53658536586,147675.9756097561,148851.58536585365,151468.75,151967.4111111111,150173.29787234042,151072.05319148937,150931.86170212767,150289.55319148937,149879.68085106384,150873.27659574468,150271.27659574468,149802.98936170212,149333.25531914894,151546.86458333334,152514.17,152921.5,153186.99,154421.9,157511.76470588235,158198.99019607843,158895.0980392157,157893.6274509804,158856.13725490196,158326.07843137256,160438.70588235295,159855.25490196078,161895.931372549,162969.60784313726,163640.6862745098,164028.35185185185,164944.38888888888,163722.6851851852,163924.53703703705,164549.49074074073,166026.75,166635.99074074073,166546.99074074073,167095.09259259258,166531.4351851852,165932.0982142857,170724.98245614034,172265.35087719298,172074.0775862069,175273.75,176530.96774193548,177806.03225806452,178810.06451612903,180966.640625,180080.9296875,184276.38461538462,183558.26119402985,185408.51470588235,184956.0294117647,185442.01449275363,185582.15217391305,184226.7214285714,186791.8309859155,185481.19444444444,185850.57638888888,184085.34027777778,185832.77083333334,187102.69594594595,188771.6081081081,192631.52564102566,190433.56172839506,190230.1219512195,191314.10843373495,192131.47590361445,192318.9578313253,192685.44642857142,191469.5119047619,191749.17261904763,191664.10588235295,193060.66477272726,190600.04395604396,191891.64361702127,193279.14736842105,192934.61979166666,193127.4693877551,192542.24747474748,192455.93564356436,190386.53431372548,189308.01470588235,190110.83333333334,190168.13235294117,192108.568627451,191767.63725490196,193432.99019607843,194136.9362745098,193488.27450980392,193734.82352941178,193708.45098039217
16,Idaho,ID,202951.8448275862,197771.33333333334,195095.31666666668,193173.78333333333,193169.11666666667,191830.23333333334,191398.58333333334,190853.0,188958.11666666667,187164.65,187401.08333333334,183498.33333333334,182271.66666666666,179354.73333333334,181246.98333333334,179905.0,180514.15,181330.25,180975.38333333333,179744.33333333334,178180.8,174985.43333333332,173661.91666666666,172455.3,170916.16666666666,171084.0,176000.33333333334,179363.6,182629.33333333334,184010.03333333333,182913.06666666668,186113.06666666668,182531.98333333334,183393.5,184111.33333333334,184450.68333333332,183790.55,188449.5,192031.71666666667,197243.31666666668,200588.06451612903,200868.28125,200238.25,199723.48484848486,195747.25,192468.6911764706,192118.63235294117,190572.85714285713,188702.54054054053,194393.32432432432,205967.94736842104,208504.2105263158,208607.1052631579,211873.18421052632,212926.22368421053,213283.15789473685,212584.67105263157,211417.42105263157,210905.48684210525,212792.01315789475,214107.94736842104,217874.9358974359,220922.1794871795,224563.55128205128,230011.5,230895.57142857142,231824.11904761905,234503.42857142858,234899.09523809524,236804.85714285713,237377.02380952382,235953.27380952382,237720.86904761905,237761.33333333334,243664.86046511628,243670.86046511628,246292.88372093023,250906.2093023256,251247.77906976745,248499.10465116278,253011.48837209304,255718.82558139536,256934.41860465117,260446.66666666666,261970.03333333333,259815.3152173913,258562.58333333334,264496.25,266847.51,268744.2254901961,272693.5,272136.0471698113,292649.6388888889,291790.1574074074,294931.48148148146,300123.5833333333,303830.50925925927,306379.93518518517,305563.48148148146,313889.14814814815,316277.9166666667,314053.68518518517,312900.3333333333,314820.24074074073
17,Illinois,IL,246454.66287878787,245067.48295454544,244099.49056603774,242569.30566037737,240519.85501858735,238179.1286764706,235340.79227941178,233658.28860294117,229342.96875,227980.44852941178,225919.76470588235,220689.95955882352,216600.7169117647,212536.0457875458,214092.4580291971,214117.80181818182,215612.51454545456,213955.69818181818,212010.43272727274,210541.3109090909,208675.67636363636,205374.38363636364,201577.96181818182,199056.56,197245.86545454545,198140.75454545455,199548.12274368232,201243.13261648745,201759.894265233,202623.49642857144,200841.59608540926,199874.79895104896,199376.4527972028,198559.1637630662,199000.212543554,197141.29965156794,197666.48606271777,200871.24216027875,203933.01909722222,208904.40068493152,213044.47627118643,215395.34343434343,217529.14141414143,216886.07575757575,218255.70805369128,221113.48662207357,219805.08528428094,217024.54801324505,217159.3394039735,219834.5927152318,225361.68300653595,227089.65434083602,231592.9310897436,232608.3738170347,231235.20125786163,231005.6739811912,230533.82716049382,228908.11846153846,226091.7247706422,224179.21100917432,223043.47568389057,224864.99696969698,236559.70386904763,236782.1505847953,239016.09855072465,239129.42693409743,237688.73371104815,237259.4081920904,237407.3426966292,235621.17597765362,234261.5361111111,230886.2085635359,230607.6873278237,233855.14697802198,236780.12568306012,239776.84417344173,241717.38005390836,243625.94786096257,240740.92592592593,239138.86243386244,238454.4144736842,237822.43963254592,236245.03100775194,235257.53359173128,236074.90077319587,239429.20431472082,241242.0350877193,242941.32962962962,244652.62438423646,245270.17199017198,244393.0773955774,241232.83576642335,238952.50961538462,238329.59014423078,237918.79326923078,236685.72475961538,237437.41346153847,239627.3798076923,239771.18028846153,242850.89783653847,244177.81610576922,244342.81490384616,242875.20072115384,241294.34615384616
18,Indiana,IN,147738.60476190477,146495.61904761905,146984.52380952382,145645.68396226416,146040.53738317758,145625.3831775701,144872.7336448598,144095.92056074768,143991.52336448597,143999.08411214955,143907.04205607477,141196.17757009345,140115.30373831774,140540.97663551403,140935.94392523365,140842.6851851852,141797.58333333334,141839.92201834862,141762.64220183485,141474.32568807338,140689.70183486238,139740.9128440367,139163.17889908256,137637.3027522936,137898.32110091744,137430.623853211,139485.14545454545,139487.76363636364,139367.43693693692,139979.1891891892,139684.04017857142,138987.74107142858,138919.7455357143,138547.32142857142,138466.91517857142,137598.16517857142,137574.79464285713,138400.13392857142,140151.50892857142,144360.97807017545,146733.0701754386,147451.13157894736,148391.95175438595,148050.5701754386,148362.88157894736,148331.52608695652,146880.68260869564,146989.07826086957,147183.9304347826,147264.94347826086,149788.4525862069,153824.40756302522,153985.8155737705,156359.65853658537,155699.0685483871,155241.4314516129,155178.556,153455.432,153305.10714285713,151927.19444444444,154008.58267716537,154419.67716535434,157295.7519379845,159251.17307692306,159914.977443609,159959.95588235295,160048.80656934305,159436.89492753622,159981.27173913043,160030.29347826086,160028.95683453238,159152.8633093525,158510.04316546762,159001.75539568346,161228.1535714286,164017.5285714286,165887.97183098592,166984.99647887325,169349.62323943662,169495.7867132867,169335.46153846153,169101.21678321678,168768.1118881119,169048.49310344827,169302.18620689656,169654.4560810811,172083.08783783784,174432.2251655629,177147.3790849673,178235.21103896105,178713.23548387096,177729.98427672955,178130.30745341614,176066.1319018405,176423.20858895706,176187.52760736196,176410.77607361964,178368.98159509202,180611.7300613497,183323.17484662577,184819.6319018405,186048.61349693252,184778.71779141104,184057.15950920247
20,Kansas,KS,191686.95,191109.4,190551.95,188795.44,191191.7,190974.66,188614.43,187260.99,184769.23,182791.27,182258.57,180885.46,180779.04,178382.0,181311.42,178613.9326923077,180081.88461538462,178400.47115384616,178185.57692307694,179704.8076923077,179910.70192307694,176920.04807692306,175663.625,174989.90384615384,173377.56603773584,174143.77358490566,173977.21296296295,174743.7037037037,174587.15740740742,174335.3148148148,175065.96296296295,173760.84259259258,172185.97222222222,171782.75454545455,171599.34545454546,170321.78181818183,171233.76363636364,174647.65454545454,175229.58181818182,178536.69642857142,178580.17857142858,179874.26785714287,180386.5982142857,182274.55357142858,183061.6875,180965.75438596492,179768.2105263158,179300.7894736842,181314.4649122807,189420.7844827586,190912.3879310345,190559.84745762713,191689.38983050847,190516.80508474575,190296.06779661018,188358.36666666667,187375.78333333333,187004.2,186946.44166666668,185516.45901639343,186715.9262295082,187731.59016393442,192110.5,194366.65873015873,194310.8203125,191969.63636363635,189737.25,190122.9044117647,190584.22857142857,188783.52112676058,188693.87323943662,187783.19014084508,189606.03472222222,188768.64383561644,191948.66,194328.92105263157,191365.08974358975,192930.0064102564,192329.58227848102,191810.98765432098,195402.17073170733,194704.84146341463,194683.48780487804,195474.31097560975,197917.3719512195,198465.70731707316,197916.2380952381,201111.6264367816,202681.5632183908,200478.50555555554,199403.6222222222,199207.24444444446,205155.60638297873,204509.42708333334,204393.640625,204941.13020833334,205712.27604166666,207764.328125,207302.796875,209023.34895833334,208940.30208333334,210442.703125,208818.98958333334,206669.13541666666
21,Kentucky,KY,164869.62337662338,163763.24025974027,163320.8831168831,163564.25974025973,162981.58974358975,162127.5641025641,162021.19871794872,161214.13461538462,160086.4294871795,158363.2658227848,157829.25625,156038.9625,153301.0875,153459.48125,154473.30625,156506.28125,159587.3375,158392.78125,157435.11875,157746.21604938273,157241.67283950618,155154.24691358025,154275.08024691357,153242.93209876542,153134.5185185185,152512.4756097561,153531.2409638554,153283.89880952382,153061.22352941177,153532.60588235295,152807.34302325582,151957.33720930232,151430.23837209304,151273.31395348837,151784.88953488372,150625.26744186046,149933.82558139536,150113.9476744186,154753.42613636365,154956.23295454544,155981.01136363635,156967.5,158069.71022727274,157168.2191011236,158726.3988764045,158511.57865168538,157661.97222222222,156227.95054945056,156334.05494505496,158141.47802197802,160152.32065217392,163938.9402173913,165245.1170212766,167049.36170212767,166456.26063829788,165765.2947368421,165272.296875,164091.48453608248,163390.57653061225,162937.16,162321.05,162815.98,163577.85922330097,167022.99523809523,168901.56666666668,169343.070754717,170748.39150943398,170322.06542056074,170369.41121495326,169455.18224299065,169959.06542056074,170320.91588785045,169198.8935185185,168094.65454545454,169583.05,173422.7850877193,173632.81355932204,175537.38983050847,176224.24166666667,176644.25416666668,177098.4173553719,176899.80327868852,176563.9756097561,175802.892,175224.33333333334,177701.3937007874,179883.48828125,182143.77906976745,182776.81297709924,182478.95185185186,181932.49270072993,180874.15579710144,183163.46402877697,181271.29577464788,181348.1866197183,180908.19014084508,181277.82746478874,183240.40492957746,185313.32746478874,186850.4190140845,188469.1514084507,190042.0704225352,188429.53873239437,188490.57394366196
22,Louisiana,LA,180955.89705882352,181282.47101449277,181302.95652173914,181633.3188405797,181959.02142857143,182452.17605633804,182506.57746478874,181746.5704225352,180749.74647887325,179048.55633802817,178178.85915492958,175700.05633802817,173109.1690140845,172626.88732394367,175308.99305555556,175272.0,176113.26388888888,175642.41666666666,175261.34027777778,174745.84027777778,173848.22602739726,171562.52027027027,169751.82432432432,168949.0810810811,169418.79054054053,169951.04054054053,170799.25333333333,172102.26666666666,172118.78666666665,172760.50666666665,172823.36666666667,171817.70666666667,173313.2,172377.66666666666,173872.32,176490.9090909091,176628.9805194805,180455.17088607594,182051.34810126582,184378.6125,186368.83950617284,187734.93209876542,187174.64197530865,186162.59146341463,187266.07317073172,186834.69512195123,185092.43292682926,186183.06097560975,185371.75,186620.32317073172,186938.7012195122,187589.4518072289,189427.72891566265,191528.93452380953,189275.18452380953,189514.72023809524,191307.58823529413,189870.5632183908,191453.1091954023,188820.17613636365,188852.42613636365,191041.3111111111,191784.90555555557,192924.16483516485,197894.03260869565,198422.16847826086,199341.86413043478,200824.94623655913,201901.05376344087,201329.811827957,202004.67021276595,202248.359375,203084.65,206302.00970873787,208083.23333333334,213947.58411214955,214906.23873873873,216878.6403508772,214252.6681034483,212200.13247863247,212585.31355932204,211895.82231404958,212496.5163934426,213029.75,211632.11904761905,207952.27131782947,209430.1679389313,212548.66287878787,213721.11397058822,215241.5607142857,214866.3085106383,214469.04577464788,215609.89383561644,214625.35333333333,213882.68666666668,213528.08333333334,211874.30666666667,211956.27666666667,213081.58666666667,214507.70666666667,216086.53333333333,216085.26333333334,216130.27666666667,216031.48333333334
25,Massachusetts,MA,359035.4105960265,358504.4900662252,355223.88410596026,354241.6986754967,354842.84437086096,353419.3278145695,350692.40728476824,350525.83774834435,348940.93377483444,344749.31125827815,342030.68874172185,336036.8145695364,332771.0165562914,332748.3410596026,336304.2947019868,337052.9536423841,341777.58278145693,340876.7086092715,338990.1357615894,336834.93046357617,335897.55629139073,332306.59271523176,324830.45695364237,321682.29801324505,322918.4635761589,323588.48013245035,327521.0860927152,332613.3509933775,339196.61842105264,341563.77777777775,341737.92156862747,339628.3071895425,344367.13071895426,344305.6993464052,345323.5816993464,342310.2549019608,343518.89869281044,357776.62903225806,364129.0031446541,367551.3875,373732.84567901236,378831.6768292683,380897.103030303,379015.6265060241,379797.1785714286,378907.58928571426,382953.71726190473,383365.8333333333,385764.85294117645,391203.4215116279,391562.41242937854,394034.35310734465,395123.6320224719,397257.66759776534,397762.8379888268,398680.9776536313,399920.83519553073,398778.81284916203,402537.07262569835,405120.6089385475,408888.1305555556,410806.96961325966,414039.87704918033,415841.0,423156.4157894737,422039.6321243523,422841.8238341969,423709.4352331606,423364.7694300518,428779.33762886596,429789.4355670103,430620.9896907217,433147.8358974359,436573.0586734694,443434.7425,446596.64925373136,449661.6815920398,450583.7313432836,452882.0199004975,461397.52475247526,458489.9285714286,462159.16911764705,470289.2342995169,471720.06937799044,475431.7775119617,476808.05213270144,476659.76696832577,481907.79295154184,478194.6191489362,478040.30672268907,481101.2949790795,485057.51673640165,489915.2582644628,488175.1255144033,489565.84156378603,493094.683127572,491985.0864197531,492784.6893004115,493671.3600823045,498931.5329218107,498969.13580246916,501731.87860082305,507087.5967078189,505443.33127572015
24,Maryland,MD,306465.4212598425,306032.6062992126,304639.094488189,304866.56692913384,303519.26171875,301906.76171875,297321.61328125,294642.875,291352.234375,289253.2421875,288645.76171875,282655.08203125,280711.46484375,276856.5546875,279805.3515625,279292.17441860464,282402.97286821704,282766.0813953488,282614.6666666667,283032.3527131783,281099.37209302327,277569.4534883721,279519.2153846154,279577.6692307692,278998.74809160305,295181.89552238805,304427.64444444445,305011.93333333335,307703.5962962963,310295.8419117647,309600.1582733813,310919.6402877698,309614.28214285715,312040.60638297873,312058.45035460993,306890.41489361704,312194.8978873239,315735.8028169014,320033.9049295775,324330.4,324313.04452054796,323781.9623287671,322356.40476190473,322379.94217687077,322068.52040816325,322312.3741496599,320210.8523489933,321902.90268456377,321959.05333333334,323753.0131578947,331047.5286624204,332365.38291139243,335497.87341772154,335908.11075949366,333374.3396226415,331929.0771604938,332744.012345679,328869.36503067485,325052.5731707317,322379.7606060606,322369.42424242425,324506.234939759,330830.0389221557,330998.3263473054,332143.7426035503,332446.1656804734,326706.89705882355,329915.37647058826,331259.15,327819.02046783624,327795.7238372093,326661.3583815029,327460.73121387284,326769.89204545453,332626.1666666667,342236.5494505495,343528.4945054945,344588.04918032786,343781.85326086957,343717.19836956525,343346.8043478261,343990.42513368983,343536.8085106383,343245.8068783069,341985.6447368421,347306.70680628275,353720.3341836735,359191.6192893401,359093.6287878788,358292.315,359297.835,356894.4525,358220.5198019802,357189.1502463054,356258.6527093596,355266.54433497536,357284.94088669954,358732.9679802956,362193.6551724138,366426.8497536946,368832.54926108377,370901.33743842365,369235.0812807882,368244.8472906404
23,Maine,ME,219954.27272727274,218471.9393939394,217898.01515151514,217607.2205882353,221116.17647058822,220595.58823529413,219657.5588235294,218001.11764705883,216683.14705882352,214983.20588235295,213333.08823529413,211013.23529411765,209977.9411764706,210023.54411764705,212919.2142857143,214407.07142857142,214629.2,213004.2857142857,212038.57142857142,209140.3,207312.0,206549.98571428572,206776.58571428573,204675.07142857142,204353.51428571428,204166.14285714287,206164.9714285714,206206.2857142857,205219.41428571427,206000.0,206353.7857142857,206712.0,206908.6857142857,201421.2857142857,201431.25714285715,199713.85714285713,197299.8918918919,201161.53846153847,199578.14102564103,201634.60256410256,203406.34615384616,206431.65384615384,206144.4871794872,205470.52564102566,203750.97435897434,202915.42307692306,202135.8205128205,201383.87179487178,200587.16666666666,201906.88461538462,199915.925,209451.6219512195,215767.85714285713,217487.79761904763,214924.02380952382,214327.35714285713,214974.88095238095,217676.62790697673,218906.86046511628,215726.5,217324.67441860464,220304.6511627907,218361.36363636365,222161.36363636365,223660.47727272726,225655.11363636365,238989.13043478262,238787.69565217392,235776.60869565216,235756.51086956522,234716.30434782608,235260.86956521738,235702.15217391305,236840.48913043478,242539.36170212767,247409.32291666666,245287.5,250075.79166666666,251488.63541666666,251836.45918367346,253721.20408163266,251861.73469387754,249489.54081632654,247677.60204081633,248551.193877551,252347.79591836734,256294.99,258353.53,262304.7450980392,268007.0576923077,268290.320754717,265649.0566037736,265503.6574074074,265085.1388888889,264512.3888888889,268737.8611111111,264648.3611111111,265083.72222222225,266831.962962963,272404.2962962963,275340.9074074074,274903.69444444444,275004.75925925927,273543.39814814815
26,Michigan,MI,156929.24242424243,156447.0946969697,155169.75187969924,153471.48897058822,153073.63503649636,152546.32481751824,151101.1726618705,150550.89208633095,149177.72661870503,147637.1366906475,147953.7857142857,144216.24642857144,142387.17253521126,141300.60563380283,141195.38028169013,141318.85915492958,143436.86713286713,144786.70833333334,144971.37931034484,144736.51379310346,145084.12413793104,143626.16896551725,141663.75,139518.05479452055,138814.90753424657,139035.15068493152,140135.15068493152,141061.84539473685,142407.92307692306,144668.3439490446,145625.71518987342,146198.15189873418,146251.7088607595,145379.7578616352,145189.48113207548,143859.053125,145562.3260869565,147862.06097560975,152775.66176470587,156223.00294117647,159287.316091954,162659.5308988764,166500.27595628417,165797.55080213904,166374.6994680851,164428.64210526316,163654.33160621763,161372.04846938775,160900.08040201006,161738.06341463415,165011.82057416267,171998.41666666666,174300.76576576577,175425.95535714287,174687.58114035087,174286.24342105264,174003.00869565218,173202.3900862069,173584.62231759657,172558.9034334764,172284.5235042735,176286.25316455695,178645.26141078837,179077.9224489796,181419.05510204082,181534.203187251,180712.2599206349,178111.1531007752,177825.59652509654,177338.222007722,177455.9,176923.00766283524,176209.31320754718,177257.0358490566,180946.73684210525,185542.11710037175,189853.4890909091,191504.1870503597,192382.4219858156,192939.648409894,193570.32155477031,192821.87632508835,192300.54929577466,191973.30594405593,192094.1660899654,195663.37118644067,198072.28973509933,201314.66293929712,202826.85139318884,204323.85213414635,204565.0843373494,202712.04761904763,202297.8407079646,201776.19275362318,200519.91884057972,200707.5652173913,201544.0492753623,203451.09275362318,204990.85217391304,208421.75217391303,210915.48260869566,211832.68985507247,210995.08260869567,209391.9884057971
27,Minnesota,MN,206641.93827160494,203272.4814814815,201373.9135802469,200886.15432098764,202571.04320987655,201470.63580246913,197585.53086419753,196553.03086419753,193670.85185185185,191026.0864197531,187981.66666666666,182966.16666666666,177871.0061728395,176669.06172839506,177256.83950617284,177878.71951219512,181439.41463414635,181691.4024390244,180260.4096385542,180534.9518072289,180041.05421686746,177119.4518072289,175362.2048192771,172594.86144578314,171175.5843373494,173092.8253012048,176605.0903614458,177493.8392857143,181894.45238095237,184360.22093023255,186722.7988505747,186959.64942528735,187075.7643678161,187632.99425287356,190284.9252873563,189146.48888888888,188084.3152173913,192031.85869565216,200060.8842105263,206462.92708333334,212429.57575757575,213944.7,214876.75247524751,216539.74257425743,217757.71844660194,216517.4619047619,215453.40476190476,214137.79047619048,212022.88095238095,216510.93925233645,221727.15596330276,225763.14159292035,233026.83050847458,234875.55462184874,235918.325,240715.69834710745,242990.8893442623,240806.4631147541,240076.80327868852,239766.0819672131,241540.5894308943,243485.816,246805.57480314962,247364.07575757575,253840.3088235294,253964.83576642335,254805.92335766423,254321.401459854,255996.4384057971,254900.09285714285,254582.74642857144,255006.25,257120.13732394367,258573.53846153847,259345.9931972789,262321.6979865772,260926.41233766233,261467.47096774195,262858.8935483871,261807.8685897436,262626.85576923075,267815.6918238994,267063.61320754717,269363.190625,269075.49689440994,277376.09146341466,279086.1957831325,280240.3176470588,281942.27167630056,283269.1149425287,282559.6752873563,280450.29142857145,281619.5657142857,281979.67714285717,284124.97428571427,287623.8057142857,290512.64857142855,295275.12,295327.78285714285,297130.1457142857,297078.27428571426,295932.4514285714,296320.3114285714,293717.63714285713
