topo_id,state,abbreviation,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
29,Missouri,MO,170051.61983471076,168855.37398373985,167555.764,166504.168,166225.216,165588.852,164619.556,163895.772,162714.18,161102.94,160008.384,157057.792,154498.464,153440.4,154291.596,155387.5472440945,157551.51181102364,158776.01181102364,157997.16141732284,157498.12992125985,156003.38976377953,155575.39763779528,154717.91732283463,152130.51181102364,152552.41796875,151686.87121212122,151020.94402985074,152317.02592592593,152078.5294117647,151149.5291970803,150248.37591240875,150089.59489051095,149441.2919708029,148381.22463768115,149944.51811594202,149433.9,149432.91785714286,150384.0633802817,152394.61458333334,155352.81506849316,157702.22972972973,157052.70333333334,156023.47350993377,156320.16887417217,156807.19867549668,160583.022875817,160204.068627451,159863.8044871795,160161.8878205128,162035.2388535032,163853.77044025157,166386.9,169632.4135802469,171170.18787878787,169355.91916167663,167718.62874251496,168630.06586826348,167185.30177514793,167982.32840236687,167648.2278106509,166930.7573964497,169582.84411764707,171951.25142857144,174858.59217877095,176155.79005524862,176269.34782608695,175513.74193548388,175745.25265957447,176516.1693121693,175889.65873015873,175975.8015873016,175854.70418848167,176865.77604166666,177616.19010416666,179001.71649484537,181702.40206185568,182514.89646464647,182243.95454545456,182022.25,182475.9296482412,181931.0075,181649.1125,182511.9725,182995.7263681592,182644.49264705883,183691.2292682927,185280.30487804877,188954.0889423077,191123.31818181818,191843.90238095238,191304.92093023256,190470.7685185185,190002.13594470045,189184.46100917432,189381.16513761468,188956.9495412844,189864.50688073394,190548.04587155965,193170.31651376147,195409.14678899082,196312.8876146789,197507.4380733945,196823.96559633026,196346.6376146789
28,Mississippi,MS,162598.41666666666,161980.95238095237,159740.58139534883,159353.37209302327,160063.91860465117,158620.33720930232,158645.61627906977,157504.94186046513,158307.2093023256,157210.88372093023,157676.16279069768,155197.09302325582,154186.0465116279,153002.82558139536,154829.96511627908,156525.51136363635,157631.81818181818,158336.10227272726,158933.54545454544,158084.51136363635,157847.11363636365,155645.0909090909,153549.13636363635,153651.85227272726,151268.82954545456,150806.81818181818,151836.36363636365,150481.52272727274,150579.5340909091,151828.2840909091,150448.2840909091,150305.11363636365,149819.47727272726,149827.27272727274,149284.47727272726,148029.95454545456,150136.64444444445,149908.5888888889,151720.4255319149,156110.65625,156458.82291666666,156124.59375,156446.86458333334,156786.69791666666,157731.22916666666,156089.0,155127.56,154924.1862745098,154464.69607843139,155757.3137254902,157027.85576923078,158627.09615384616,159472.65384615384,160143.74528301886,160241.30188679244,161338.2641509434,160238.20754716982,160833.320754717,160835.78301886792,160324.04716981133,161472.28703703705,160786.07407407407,161612.90740740742,163230.08333333334,164048.12037037036,165504.7685185185,166913.12727272726,166334.3596491228,167045.13157894736,165305.9649122807,164432.66666666666,164337.37719298244,162501.12280701756,162184.27192982455,163289.08771929826,162789.09322033898,165721.86666666667,166258.7131147541,169122.73015873015,167699.5671641791,166610.1838235294,169050.74637681158,169347.91304347827,167746.47101449277,170704.0,172493.2602739726,173408.5890410959,175302.82,175121.15333333332,176417.33333333334,176127.1038961039,174922.5909090909,175990.4746835443,175825.7658227848,175904.11392405065,177578.22151898735,176967.94936708861,176692.98101265822,177363.15189873418,178649.70253164557,180286.38607594935,178889.49367088606,179984.3924050633,180889.94936708861
30,Montana,MT,256400.0,254031.25,251900.0,243512.29411764705,245308.82352941178,246764.70588235295,248182.35294117648,248673.5294117647,250344.11764705883,247594.11764705883,245361.73529411765,243711.73529411765,241766.66666666666,238688.88888888888,241638.88888888888,243050.0,246380.55555555556,248841.66666666666,245146.38888888888,244294.44444444444,244261.52777777778,241941.66666666666,237623.88888888888,232108.33333333334,228388.88888888888,228844.44444444444,227085.0,228508.68421052632,228496.31578947368,230335.47368421053,231035.94736842104,230994.47368421053,228379.73684210525,227729.26315789475,225581.57894736843,226052.63157894736,227246.31578947368,238778.25,237719.0,243299.6,248559.52380952382,247792.61904761905,248725.2380952381,249988.09523809524,257000.0,258759.52380952382,259015.85714285713,252116.66666666666,255835.2380952381,258331.20833333334,260992.3076923077,261440.28846153847,264008.46153846156,269834.4074074074,272260.72222222225,268642.5925925926,270612.94444444444,271662.22222222225,274155.55555555556,270497.1111111111,274360.9259259259,270953.5714285714,271253.2166666667,271435.8333333333,281896.9696969697,281118.1818181818,280743.5303030303,282100.0,285495.45454545453,287564.3939393939,289004.54545454547,291498.4696969697,285268.9393939394,282896.4285714286,280547.0833333333,283049.69444444444,287405.27777777775,287244.44444444444,288966.1891891892,285397.36842105264,287232.8289473684,288947.5,287437.375,290081.25,292288.125,289964.3292682927,291696.21428571426,294335.847826087,294458.2604166667,294682.0,298724.29,294159.2843137255,303470.43396226416,305041.19444444444,312107.85185185185,312076.8425925926,311516.6666666667,313391.6111111111,314087.01851851854,319275.962962963,321984.25925925927,323795.5833333333,321106.1111111111,322795.0925925926
37,North Carolina,NC,233005.38938053098,230415.51321585904,228525.00440528634,227540.31739130436,227336.44347826086,225647.92424242425,223874.39393939395,222233.14285714287,221288.3593073593,220411.26077586206,219804.9224137931,216215.78663793104,214272.02575107297,212955.51716738197,212649.19787234042,212440.25319148935,213607.2319148936,213087.66949152542,211366.76906779662,210423.54872881356,209546.37711864407,209009.43220338982,207355.3538135593,205170.81779661018,205373.42405063292,204653.6265822785,205555.40376569037,204505.80208333334,204457.97291666668,203979.75416666668,203196.48340248963,202451.1244813278,202281.15637860083,202514.7786885246,203532.02049180327,204319.9387755102,206275.0387755102,209192.33469387755,211149.1693877551,213267.25910931174,215663.25101214575,217258.44129554657,217343.8016194332,217921.1108870968,217479.3172690763,217175.8514056225,216666.148,216686.62,218263.51764705882,219288.33716475096,220057.6551724138,222419.0496183206,224643.59811320755,224632.47368421053,224341.10674157302,225912.85873605948,226688.01672862453,225987.08921933087,225869.90148698885,227560.39814814815,227301.7205882353,230028.09636363637,229376.4025270758,233360.67678571428,236030.18035714285,238851.1113074205,238759.66842105263,240250.859375,240973.0242214533,242358.98448275862,244082.04109589042,243718.52226027398,244830.82881355932,244376.37751677854,248460.80263157896,251288.0501618123,253600.78617363345,254862.08146964858,255572.67515923566,255724.1050955414,256438.15127388536,257213.5031746032,256905.0141955836,255468.45625,256190.78348909656,256228.0846153846,259144.01208459213,261904.43243243243,263494.82100591715,264448.13929618767,264508.31449275365,263152.9221902017,263693.3376068376,264224.9588068182,265327.4943181818,267536.5,268503.17329545453,268416.37642045453,269268.79261363635,271528.2684659091,272056.31676136365,271820.3565340909,270899.41051136365,270043.7088068182
38,North Dakota,ND,177030.0,176120.0,179320.0,176420.0,180660.0,182500.0,179620.0,181210.0,175924.2,174110.0,170220.0,166478.0,167214.0,171220.0,171880.0,174680.0,177649.9,176460.0,173440.0,172149.8,174560.0,172460.0,172941.2,171750.0,173680.0,172320.0,171580.0,175550.0,179520.0,181501.2,182060.0,183310.0,180964.9,185350.0,184291.66666666666,183833.33333333334,183139.83333333334,185172.66666666666,182716.66666666666,202194.0,204312.7857142857,213642.85714285713,217482.14285714287,223686.85714285713,220634.92857142858,214851.14285714287,215910.7142857143,215107.85714285713,217155.14285714287,222448.0,224492.85714285713,224453.57142857142,231285.7142857143,247543.33333333334,245345.0,248286.85,251154.9,246636.2,246193.3,251919.0,244774.5,245440.25,244695.45833333334,253915.88461538462,261744.5357142857,264546.4285714286,258885.35714285713,256467.85714285713,260327.5,257189.4642857143,247143.33333333334,247629.66666666666,249388.33333333334,249553.4,249549.66666666666,247564.33333333334,248869.93333333332,246659.96666666667,246319.96666666667,246403.33333333334,243573.3,242354.93333333332,239639.5,237990.7,235882.83333333334,238850.5,242902.33333333334,245176.4705882353,242993.61111111112,239792.44444444444,237793.13888888888,235727.22222222222,232952.77777777778,229651.36111111112,230150.0,228808.0,232320.22222222222,230944.16666666666,232658.33333333334,238850.0,239024.44444444444,239683.33333333334,237441.66666666666,234772.22222222222
31,Nebraska,NE,160519.11764705883,160344.11764705883,158503.61111111112,159397.22222222222,161319.11111111112,161994.41666666666,160715.94444444444,160433.33333333334,158929.16666666666,156212.5,157300.11111111112,155519.44444444444,154812.91666666666,155215.05555555556,155544.83333333334,154573.61111111112,155348.19444444444,156698.33333333334,158455.5,159091.30555555556,158948.72222222222,156483.33333333334,155187.63888888888,155520.0,156416.27777777778,156974.94444444444,156432.42105263157,160261.84210526315,159536.18421052632,159547.34210526315,159570.13157894736,153547.5,153849.125,155131.075,156692.85,157291.275,157847.35,160321.19047619047,161754.35714285713,166320.18181818182,167336.69565217392,167520.63043478262,166704.35416666666,166680.52083333334,167713.70833333334,168863.27083333334,169352.70833333334,171899.70833333334,172723.95833333334,172872.45833333334,178148.76,181826.12,184110.15384615384,186369.72222222222,192249.5,193371.2931034483,193311.8275862069,192650.56896551725,193283.93103448275,194915.27586206896,195271.75862068965,198225.62068965516,198025.7,202696.45,201098.4516129032,200082.375,197691.46875,197633.9375,197368.578125,196663.125,196131.5,200110.515625,197082.67647058822,196303.4411764706,200798.54411764705,204895.14705882352,206242.5588235294,205507.08823529413,206103.54411764705,205394.74285714285,205946.27142857143,206859.97222222222,207565.52777777778,208598.11111111112,211526.25,218854.47297297296,212260.81578947368,217763.84210526315,219130.35,215756.51219512196,217019.24390243902,213396.90476190476,208491.5,205306.04444444444,205123.43333333332,207527.25555555554,207167.38888888888,211922.25555555554,212290.33333333334,213952.66666666666,215090.95555555556,213913.88888888888,213924.02222222224,212910.36666666667
33,New Hampshire,NH,254504.8780487805,249657.5,247415.77380952382,247331.35714285713,247462.4642857143,248329.0465116279,247276.7441860465,246393.02325581395,242586.03488372092,243541.47727272726,241186.9090909091,235965.88636363635,233112.4659090909,231494.86363636365,232723.27272727274,235552.22222222222,237574.95555555556,235375.57777777777,235522.96739130435,232428.80434782608,231822.79347826086,229823.35869565216,225705.14130434784,224265.97826086957,223152.16304347827,221817.21739130435,224836.89130434784,226260.60869565216,228046.875,229881.6875,229703.91666666666,229265.61458333334,227489.84375,228193.75,227111.68367346938,227246.4081632653,228598.4387755102,230048.72448979592,238558.6923076923,244095.75961538462,247559.6320754717,246228.4716981132,246063.20754716982,244220.95283018867,246008.29245283018,246905.82407407407,243598.13888888888,244754.42592592593,243328.9351851852,238937.24074074073,244607.5892857143,245569.13157894736,251075.7894736842,252585.77586206896,253764.7155172414,253171.99137931035,252860.8103448276,253089.43103448275,256434.98305084746,252852.06779661018,255022.5,255430.32786885247,256000.640625,261412.1484375,271199.23484848486,271503.01515151514,271388.8712121212,272089.6893939394,273508.01515151514,270276.50757575757,270352.2727272727,270102.9318181818,269201.24242424243,271023.7803030303,275693.9318181818,277622.5671641791,280309.3134328358,281832.7910447761,284855.9104477612,283386.96268656716,284615.2910447761,284886.17164179106,285202.12686567166,289190.64925373136,291461.3676470588,299083.78873239434,300274.4527027027,302300.4512195122,301872.186746988,303709.6144578313,305639.1144578313,303815.0421686747,301248.0361445783,302332.5240963855,300749.9939759036,300441.5602409639,304517.3192771084,306268.0602409639,308536.4277108434,311974.8915662651,311735.3614457831,311786.3072289157,311171.6686746988,309469.2530120482
34,New Jersey,NJ,372009.44604316546,368960.770609319,366053.22142857144,364763.84821428574,364261.72953736654,363695.9039145908,361368.54982206406,359989.6690391459,356514.1209964413,353663.5604982206,353015.95195729536,349456.3736654804,347534.6263345196,344980.5889679715,345869.3131672598,342640.03723404254,341523.5691489362,337841.4521276596,334815.88120567374,332209.56183745584,329001.33568904595,324003.9363957597,320976.9222614841,320975.1749116608,319569.55300353357,320320.66431095405,321804.58626760566,322534.9102112676,323633.5210526316,321805.4228070175,321444.5561403509,320623.4105263158,322313.99649122806,320363.7245614035,319463.09298245615,318250.4527972028,318693.8298611111,320553.98784722225,324669.5154109589,332699.94576271187,336604.5254237288,341299.79054054053,341319.6300675676,339424.4090909091,339982.2878787879,339545.86026936024,335401.144295302,334967.29235880397,335396.4900990099,344779.7265372168,349568.5,373418.5202492212,373646.0729813665,376925.806501548,373477.2770897833,371984.8236196319,372784.89296636084,371847.7782874618,377869.2012195122,375720.78658536583,373472.06990881456,375930.001510574,381980.2784431138,384404.8982035928,384599.7113095238,386808.84821428574,387079.09792284865,385821.58407079644,387793.1073529412,388113.05147058825,389051.6935483871,386924.6842105263,387724.3753623188,390616.7722063037,392143.9318181818,395591.17086834734,398448.17039106146,398365.8975069252,398778.39889196673,397065.36842105264,392480.33425414364,392417.0165289256,391779.2129120879,389719.6,389984.5506849315,393036.8712328767,398650.18021680217,402379.92876344087,407733.8430851064,410013.97222222225,411072.66886543535,409410.536939314,410039.5395778364,409049.1036745407,410208.56692913384,410841.7664041995,407464.5288713911,410078.73884514434,412313.0288713911,415744.5971128609,417080.9041994751,418041.24803149607,417242.87926509185,415906.6312335958
35,New Mexico,NM,277682.9888888889,278148.0888888889,271539.1304347826,270703.25,268696.1956521739,267742.9347826087,268601.4130434783,265679.347826087,261801.19565217392,258104.09782608695,256130.6739130435,253107.21739130435,250015.08695652173,246906.9239130435,246900.51086956522,244321.68085106384,242991.57291666666,243272.1875,242831.94791666666,239807.29166666666,240926.41666666666,238596.79166666666,233713.75,232218.26041666666,232135.58333333334,230236.61458333334,229305.96078431373,233704.9423076923,232681.33018867925,232648.49074074073,231024.62037037036,228939.06363636363,226886.21818181817,226711.14545454545,227630.0909090909,227440.35454545455,228993.03636363638,230853.95454545456,233266.43636363637,234586.86363636365,236936.58181818182,234348.15789473685,232725.44736842104,230627.24137931035,231976.14406779662,229807.24576271186,230200.59322033898,230623.25423728814,231257.34745762713,228442.99152542374,231018.98305084746,233894.8220338983,234408.85593220338,233001.76229508198,232491.27049180327,232006.47540983607,231450.07258064515,229234.09677419355,229921.56451612903,231501.90476190476,231403.19047619047,232920.15873015873,234401.45238095237,234493.15873015873,235997.87301587302,236613.73015873015,237313.9126984127,237919.9841269841,235489.5,232791.3828125,231683.07575757575,230589.6590909091,230627.27272727274,231427.95454545456,236135.90151515152,236454.0,238160.0671641791,238734.09420289856,238892.5652173913,239036.42028985507,239531.57971014493,240353.47101449277,236840.0,237127.21739130435,236798.9927536232,236461.30434782608,241312.80985915492,242822.4366197183,245794.6971830986,247539.50704225354,248997.30985915492,249144.97183098592,247574.338028169,247369.45070422534,246197.7323943662,245727.838028169,246197.19014084508,248776.98591549296,249481.88028169013,249132.21126760563,251406.97887323942,252202.1690140845,254593.46478873238,252020.70422535212
32,Nevada,NV,221531.47916666666,221680.35714285713,220029.48979591837,215299.91836734695,213286.0612244898,209678.18367346938,207658.8775510204,205288.23469387754,204939.306122449,202345.60204081633,200136.64285714287,196214.83673469388,192751.51020408163,189473.88775510204,189973.89795918367,187318.1530612245,186368.57142857142,185413.3775510204,184876.05102040817,184595.9081632653,184289.3469387755,182321.77551020408,180950.77551020408,179263.23469387754,180225.6326530612,181925.29591836734,184666.29591836734,186716.41836734695,189845.3469387755,194101.39795918367,193811.99,195537.93,196116.1,199258.99,199022.4,203756.16,208947.33,207946.42,217374.49019607843,220870.45192307694,226214.97115384616,230608.49038461538,232498.01886792452,237422.28301886792,241579.17592592593,237397.48214285713,239208.01754385966,232262.59677419355,223791.1893939394,222903.73529411765,226085.5507246377,231801.04929577466,236698.85915492958,239785.94444444444,241086.75342465754,242056.76666666666,242244.74675324676,243006.7012987013,243849.19871794872,246372.97435897434,247676.79487179487,249703.13461538462,251411.5128205128,256651.7594936709,262714.59493670886,263072.975,264473.11875,265544.90625,266410.99375,268477.35,269676.64375,271493.21875,271813.7098765432,272457.01851851854,273690.06172839506,276450.18518518517,278679.9567901235,281543.8209876543,283768.1913580247,284549.487654321,287522.81481481483,287646.8703703704,289749.0740740741,292992.7530864198,294551.0,296424.47530864197,300008.5963855422,304405.53571428574,303696.33720930235,310848.9942528736,313862.3850574713,315559.0517241379,319742.8218390805,322109.9252873563,325162.1436781609,327351.6264367816,330872.9885057471,334213.1379310345,336365.2816091954,339887.3275862069,338656.5287356322,339066.5057471264,340730.6781609195,341887.9425287356
36,New York,NY,348140.8955479452,346546.4948979592,345685.0658783784,343687.1334459459,344650.1047297297,341762.5785953177,342634.355,342641.7183333333,339443.0933333333,338317.25333333336,337520.14666666667,334783.41833333333,332802.8233333333,331380.63787375414,336732.8267326733,335977.0836065574,349009.6019417476,345503.66077170416,344439.1414790997,341364.124600639,339572.7898089172,336051.3152866242,335048.28025477706,334459.35191082803,341887.07120253163,341190.332807571,343969.4507692308,358863.14373088686,358211.31402439025,355918.01359516615,354956.0936555891,354186.6993957704,353466.2620481928,352776.9924698795,351973.8153153153,354381.58083832334,353268.747761194,355633.39104477613,358983.15578635014,360178.47337278107,366032.8921282799,363904.6195335277,364856.4956395349,369805.19942196534,371163.4855491329,371298.56791907514,375171.25433526014,384054.7106017192,384932.6752136752,389029.4131652661,388274.0969529086,391862.4577656676,392950.3611859838,393558.4289544236,402276.8430851064,401341.3902116402,406615.7110817942,412413.64173228346,414797.9934725849,416594.90992167103,417472.78571428574,418052.2236503856,432298.62468193384,432943.59625,436799.14285714284,444832.98671497585,444867.31294964027,446914.5983213429,451629.7892857143,452523.3035714286,453925.0558194774,457655.15105386416,461029.7937062937,464644.3169336384,474052.20022624434,480959.5989010989,486383.9548387097,485708.7008547009,489038.89574468083,492925.77330508473,498144.9224318658,497067.786163522,497176.54375,497929.2283057851,498011.64917695476,500820.873747495,503648.1938976378,506267.35424710426,506179.17107750475,503617.1219739292,503952.55073800735,503109.5758683729,498026.76043557166,508023.7127468582,509801.5332136445,510852.84380610415,509009.8958707361,506466.9551166966,503593.4838420108,507974.4658886894,512152.20466786355,515163.98204667866,513945.53590664273,512591.9434470377
39,Ohio,OH,149061.1783919598,149577.4278606965,150505.04679802957,150813.16911764705,150706.79901960783,150028.20833333334,148531.1862745098,148353.2818627451,146823.9387254902,145227.98774509804,143802.53921568627,140431.88480392157,137999.54166666666,137072.74264705883,140547.5703883495,141197.54567307694,144331.22748815166,144405.62559241705,143698.98104265402,143644.96682464454,142769.69194312795,141683.0758293839,141172.19194312795,139623.0353773585,138684.36320754717,138155.76291079813,138892.08450704225,139982.9366197183,140777.5163551402,141720.06308411216,141425.59345794393,141797.96962616823,140367.69626168226,140102.84345794393,139980.42325581395,138459.47906976743,138654.5648148148,140012.2142857143,141673.20871559632,143857.07954545456,145908.02954545454,147821.23863636365,147815.7409090909,148035.22747747749,149119.38963963964,148960.94594594595,147816.7111111111,146942.37004405286,146407.57268722466,146893.32236842104,148948.84848484848,151927.22317596566,154086.58154506437,156047.33829787234,155948.7085106383,156499.36919831223,155487.85654008438,154271.74791666667,155476.0720164609,154159.50612244898,155175.51224489795,156785.1052631579,158264.82470119523,159669.14566929135,162751.0406976744,163434.7528957529,163584.55984555985,163170.57115384616,164503.893129771,163941.49236641222,164401.89353612167,162988.2205323194,165399.18867924527,165213.69288389513,166310.85661764705,169330.80363636365,170736.85507246378,171208.59498207885,170969.42402826855,170591.77464788733,170073.22280701753,170113.6157894737,168620.62891986064,168088.96875,167803.7808219178,170407.105,173608.63815789475,176873.24677419354,177568.4905362776,178206.94720496895,177169.77914110429,177206.5838414634,176058.17771084336,176896.51791044776,176491.93880597016,176060.0880597015,176652.68656716417,178076.73880597015,179695.14925373133,181530.17164179104,183207.16417910447,185445.00597014924,185905.3253731343,185329.7895522388
40,Oklahoma,OK,149051.88028169013,148726.68309859154,149444.8028169014,148929.25352112675,150550.88888888888,150548.64583333334,149372.42361111112,149583.90277777778,149015.801369863,150638.47297297296,150631.8108108108,148887.72972972973,147393.48648648648,146038.42567567568,147506.42567567568,148529.90666666668,149982.62666666668,149139.55333333334,148139.84666666668,146668.29333333333,146770.11333333334,146168.12666666668,146019.72666666665,145793.38666666666,145802.9,145902.0,148248.52,147356.24,148593.39333333334,149296.68666666668,148269.17333333334,147498.11333333334,148157.39333333334,148625.76315789475,147922.75324675324,147546.18181818182,147577.3116883117,148813.44155844155,149143.6012658228,150737.63924050634,151349.93037974683,151986.19620253163,151414.06790123458,152060.06790123458,153247.22222222222,153414.54938271604,154131.23456790124,152902.24390243902,153974.69512195123,154171.3674698795,154083.46470588236,156062.11176470589,158275.15697674418,159368.36781609195,159270.24137931035,159128.8103448276,158181.25862068965,158049.0632183908,158071.41379310345,157366.73863636365,159849.92777777778,160654.20652173914,161256.61413043478,162125.8924731183,163208.96842105262,163820.40625,162833.0612244898,162391.42346938775,162156.297979798,161627.17676767678,161385.08080808082,161115.82,160950.3316831683,162026.27722772278,162688.60194174756,164003.00476190477,170023.21495327103,170910.82710280374,169264.7389380531,169846.25877192983,170737.32327586206,170433.58620689655,170514.452991453,170120.1965811966,169124.2125,169420.97083333333,167887.54132231406,171066.11788617886,170861.39763779528,172828.80078125,174104.79615384617,172347.91984732824,173019.72900763358,172419.12977099235,171301.46564885497,171374.16412213742,170801.0496183206,171833.92748091603,174028.08396946566,176401.8969465649,177279.95801526718,177777.52290076335,177064.65267175573,176509.41984732824
